name,zip_code,latitude,longitude,rating,review_count,category,has_online_services,distance,total_pop,median_income,bachelors_degrees,median_age,pct_bachelors
Beyond Fitness,84088,40.6065268814564,-111.938695460558,0.0,0,gyms,0,16042.305713417361,38915.0,100532.0,5037.0,34.3,12.943595014775793
AAA Goaltending,84065,40.52029,-111.94661,0.0,0,healthtrainers,0,17284.66495907377,50284.0,122809.0,7706.0,35.0,15.32495425980431
Korean Tigers Taekwondo,84074,40.5553066,-112.2972956,0.0,0,taekwondo,0,14881.140681058487,57470.0,102313.0,5267.0,32.3,9.164781625195754
Karate For Kids,84118,40.65223,-111.96692,0.0,0,karate,0,15123.09656726499,41969.0,87457.0,2419.0,32.0,5.763778026638709
Beyond Fitness,84088,40.6079597,-111.9403076,0.0,0,gyms,0,15923.826193344777,38915.0,100532.0,5037.0,34.3,12.943595014775793
MyDojo,84129,40.6389465332031,-111.975395202637,0.0,0,karate,0,13848.673386943476,38128.0,94051.0,4118.0,35.3,10.8004616030214
Fly Dance Fitness,84095,40.54719,-111.93888,0.0,0,gyms,0,16680.633123942025,38240.0,123082.0,7350.0,39.0,19.22071129707113
Sport Moon,84074,40.75847626,-111.88814545,0.0,0,healthtrainers,0,15375.90612500411,57470.0,102313.0,5267.0,32.3,9.164781625195754
Leadership Taekwondo,84095,40.53964,-111.9996,0.0,0,taekwondo,0,12347.584955775885,38240.0,123082.0,7350.0,39.0,19.22071129707113
L A Weight Loss Center of Utah,84119,40.6968034,-111.9469066,0.0,0,healthtrainers,0,19204.504725113537,50745.0,66616.0,3943.0,28.8,7.770223667356389
Premier Martial Arts Hunter West Valley,84120,40.71002,-112.02372,0.0,0,karate,0,15742.319271087576,50589.0,90847.0,3023.0,30.9,5.975607345470359
Gracie Jiu-Jitsu - South Jordan,84009,40.54000057958648,-111.999827,0.0,0,brazilianjiujitsu,0,12289.930398943987,42091.0,130559.0,7838.0,33.2,18.621558052790384
White Lotus Oracle,84096,40.52131,-111.93167,0.0,0,reiki,0,17774.33189949726,71115.0,117800.0,11516.0,29.2,16.193489418547426
BODY20,84096,40.5087703606967,-111.99384480330504,0.0,0,healthtrainers,0,14659.939583944157,71115.0,117800.0,11516.0,29.2,16.193489418547426
Gracie Barra Herriman,84096,40.50826600681973,-112.0279822,0.0,0,brazilianjiujitsu,0,12608.568210248448,71115.0,117800.0,11516.0,29.2,16.193489418547426
Tee Box,84660,40.1341821,-111.63833049267168,0.0,0,golflessons,0,123641.29129268427,47004.0,98398.0,6675.0,27.4,14.200919070717385
Mountain West Grappling,84660,40.11132,-111.65504,0.0,0,martialarts,0,125531.86841889804,47004.0,98398.0,6675.0,27.4,14.200919070717385
Durable Human Gym,84663,40.18732948260734,-111.6102965,0.0,0,gyms,0,120350.05162364582,35889.0,88919.0,5339.0,28.1,14.876424531193402
Hygeia Fitness,84663,40.163776,-111.620558,0.0,0,nutritionists,0,121596.56372534214,35889.0,88919.0,5339.0,28.1,14.876424531193402
Haum Meditation,84060,40.66436,-111.49999,0.0,0,meditationcenters,0,115849.47758597224,8575.0,132412.0,2597.0,47.7,30.28571428571429
Evolve Health and Wellness Coaching,84092,40.581727,-111.622421,0.0,0,healthcoach,0,123334.68591802563,28162.0,153333.0,5821.0,42.3,20.669696754491866
Pilates Underground,84032,40.50735469765553,-111.4137811,0.0,0,pilates,0,104384.9641408629,25328.0,101365.0,4346.0,33.0,17.158875552747947
Motion UT Physcial Therapy & High Performance,84098,40.69660769924417,-111.46572891593866,0.0,0,physicaltherapy,0,114337.9708479535,20311.0,171151.0,5789.0,41.9,28.50179705578258
Baptiste Institute,84060,40.66255,-111.49789,0.0,0,yoga,0,115635.7131784372,8575.0,132412.0,2597.0,47.7,30.28571428571429
The Lethal Touch,82930,41.245277,-110.931755,0.0,0,martialarts,0,119127.46158637,,,,,
Evolved Women's Health,84663,40.183508613199926,-111.6256419,0.0,0,healthtrainers,0,121699.67544821618,35889.0,88919.0,5339.0,28.1,14.876424531193402
Park City Fit,84098,40.690157,-111.463579,0.0,0,gyms,0,113914.07410308279,20311.0,171151.0,5789.0,41.9,28.50179705578258
Park City Elevated,84098,40.70559,-111.54758,0.0,0,healthtrainers,0,121160.42178735413,20311.0,171151.0,5789.0,41.9,28.50179705578258
Bearfoot Yoga & Paddle,82930,41.25411,-110.9693401,0.0,0,yoga,0,121721.66684468868,,,,,
Peak Family Fitness,84036,40.6401899,-111.28031,0.0,0,gyms,0,97486.5480060569,8781.0,122679.0,1681.0,38.2,19.143605511900695
Resistance Pilates,84604,40.29888888963213,-111.65930257256365,0.0,0,pilates,0,123445.0000604915,43749.0,74522.0,6599.0,23.6,15.083773343390705
Bottom’s Up Yoga Studio,84660,40.11144462973508,-111.6543824364044,0.0,0,yoga,0,125461.33163670775,47004.0,98398.0,6675.0,27.4,14.200919070717385
Fitness World,84501,39.5994151,-110.8121087,0.0,0,gyms,0,96064.68106035974,13002.0,53256.0,1069.0,37.1,8.221812028918627
Tanea Delatore,84092,40.581727,-111.622421,0.0,0,healthtrainers,0,123334.68591802563,28162.0,153333.0,5821.0,42.3,20.669696754491866
FIN Treatment & Training,84663,40.17908,-111.61285,0.0,0,physicaltherapy,0,120711.89929540863,35889.0,88919.0,5339.0,28.1,14.876424531193402
Leantrition,84604,40.27449,-111.65207,0.0,0,healthtrainers,0,122955.34622615497,43749.0,74522.0,6599.0,23.6,15.083773343390705
Ryan's Remedies Personal Training,84664,40.14158,-111.57536,0.0,0,healthtrainers,0,118229.07010785754,12340.0,127860.0,2134.0,31.4,17.293354943273904
Max Fitness Studio,82930,41.2548476457596,-110.968591421843,0.0,0,gyms,0,121621.51591942862,,,,,
Wadoryu Karate School,84501,39.5989,-110.80589,0.0,0,martialarts,0,95811.14364476224,13002.0,53256.0,1069.0,37.1,8.221812028918627
Coach Ryan's Massage Therapy and Personal Training,84060,40.66269,-111.50105,0.0,0,massage_therapy,0,114845.20317633169,8575.0,132412.0,2597.0,47.7,30.28571428571429
Top Gunz Fitness,84066,40.2832826,-110.0108564,0.0,0,gyms,0,56911.92981941174,14626.0,75383.0,991.0,32.8,6.7756050868316695
Vernal Martial Arts Center,84078,40.4544835,-109.5233294,0.0,0,martialarts,0,59369.98538136932,30669.0,71230.0,2365.0,32.0,7.711369787081418
Jrod Fitness,84060,40.64385,-111.49433,0.0,0,healthtrainers,0,114845.20317633169,8575.0,132412.0,2597.0,47.7,30.28571428571429
Every Body Yoga Studio,84663,40.162592,-111.611067,0.0,0,yoga,0,120822.56793919238,35889.0,88919.0,5339.0,28.1,14.876424531193402
DynoFit,82930,41.2721825,-110.9580994,0.0,0,gyms,0,122832.53188975494,,,,,
White Lion Martial Arts & Fitness,84032,40.509674,-111.412659,0.0,0,theater,0,104340.19779529565,25328.0,101365.0,4346.0,33.0,17.158875552747947
Joies Yoga,84060,40.6486358642578,-111.512008666992,0.0,0,yoga,0,114845.20317633169,8575.0,132412.0,2597.0,47.7,30.28571428571429
Paul Tom's Academy of Brazilian Jiu Jitsu,84660,40.123191,-111.635421,0.0,0,martialarts,0,123625.0499656008,47004.0,98398.0,6675.0,27.4,14.200919070717385
Push It Gym,84663,40.183223,-111.626983,0.0,0,healthtrainers,0,121830.26747770308,35889.0,88919.0,5339.0,28.1,14.876424531193402
Studio Physiques the Pilates Method,84604,40.3015899658203,-111.657707214355,0.0,0,gyms,0,123308.44808089225,43749.0,74522.0,6599.0,23.6,15.083773343390705
Wellness for Wanderers,84078,40.45708084106445,-109.53361511230467,0.0,0,yoga,0,58942.922493758306,30669.0,71230.0,2365.0,32.0,7.711369787081418
Team Crezio Utah,84663,40.151208,-111.60976,0.0,0,brazilianjiujitsu,0,120916.98140573925,35889.0,88919.0,5339.0,28.1,14.876424531193402
Savage barbell club,84078,40.45448,-109.52794,0.0,0,gyms,0,58966.114109115195,30669.0,71230.0,2365.0,32.0,7.711369787081418
The Studio,84032,40.50837307575077,-111.4118232,0.0,0,barreclasses,0,104243.4636324393,25328.0,101365.0,4346.0,33.0,17.158875552747947
The EMP Fitness,82930,41.2665748596191,-110.96915435791,0.0,0,healthtrainers,0,122682.04638018897,,,,,
Grace Mauzy Wellness Consulting,84098,40.7136192321777,-111.485176086426,0.0,0,healthtrainers,0,116545.55910673102,20311.0,171151.0,5789.0,41.9,28.50179705578258
Lindsay Dougal Doula,84663,40.1622505187988,-111.607063293457,0.0,0,doulas,0,120748.25487290909,35889.0,88919.0,5339.0,28.1,14.876424531193402
White Tiger Taekwondo,84078,40.450235,-109.5510856,0.0,0,martialarts,0,56967.34924646708,30669.0,71230.0,2365.0,32.0,7.711369787081418
The Core Pilates and Yoga studio,84660,40.12618,-111.63991,0.0,0,pilates,0,123958.11039238851,47004.0,98398.0,6675.0,27.4,14.200919070717385
White Mountain Yoga,82901,41.364864864430224,-109.00246768343688,0.0,0,yoga,0,153427.70253261752,,,,,
Oak + Willow Yoga and Wellness Studio,84036,40.678627,-111.434539,0.0,0,yoga,0,111154.8833824336,8781.0,122679.0,1681.0,38.2,19.143605511900695
Yoga with Randi Jo,,40.64387,-111.49432,0.0,0,yoga,0,115066.4668011916,,,,,
Mile High Karate,84660,40.1208578,-111.6392699,0.0,0,karate,0,124081.75636173118,47004.0,98398.0,6675.0,27.4,14.200919070717385
Canyon Springs Health & Fitness Center,84604,40.27472,-111.65208,0.0,0,gyms,0,122957.13120945089,43749.0,74522.0,6599.0,23.6,15.083773343390705
Fit Stop,84032,40.488712310791,-111.40633392334,0.0,0,healthtrainers,0,103446.34137473267,25328.0,101365.0,4346.0,33.0,17.158875552747947
Bluth Tyler Physical Therapist,84032,40.488712310791,-111.40633392334,0.0,0,healthtrainers,0,103446.34137473267,25328.0,101365.0,4346.0,33.0,17.158875552747947
Mattsson Rolayne Physical Therapist,84032,40.488712310791,-111.40633392334,0.0,0,healthtrainers,0,103446.34137473267,25328.0,101365.0,4346.0,33.0,17.158875552747947
Springville Martial Arts,84664,40.1202785968781,-111.562821418047,0.0,0,martialarts,0,117534.5514657961,12340.0,127860.0,2134.0,31.4,17.293354943273904
Giles Kendra Massage Therapist,84032,40.488712310791,-111.40633392334,0.0,0,healthtrainers,0,103446.34137473267,25328.0,101365.0,4346.0,33.0,17.158875552747947
Spirit of Wellness,84060,40.663356,-111.495117,0.0,0,healthtrainers,0,115437.61323159894,8575.0,132412.0,2597.0,47.7,30.28571428571429
It's Yoga Utah,84604,40.2992401123047,-111.658462524414,0.0,0,yoga,0,123447.64661637504,43749.0,74522.0,6599.0,23.6,15.083773343390705
Andy Houston,84060,40.6622772216797,-111.502082824707,0.0,0,healthtrainers,0,114845.20317633169,8575.0,132412.0,2597.0,47.7,30.28571428571429
Beyond Fitness,84606,40.24009,-111.64295,0.0,0,gyms,0,122380.1964099977,35931.0,52110.0,4057.0,23.2,11.291085692020818
Vernal Personal Training,84078,40.4557156562805,-109.531564414501,0.0,0,healthtrainers,0,58719.91772174711,30669.0,71230.0,2365.0,32.0,7.711369787081418
Duke Steven Occupational Therapist,84032,40.488712310791,-111.40633392334,0.0,0,physicaltherapy,0,103446.34137473267,25328.0,101365.0,4346.0,33.0,17.158875552747947
Wasatch Family Fitness,84098,40.7477794,-111.578434,0.0,0,healthtrainers,0,125247.70573180662,20311.0,171151.0,5789.0,41.9,28.50179705578258
Nutha One,84663,40.16144,-111.610274,0.0,0,healthtrainers,0,120780.2234342615,35889.0,88919.0,5339.0,28.1,14.876424531193402
Adaptive Bodybuilding Team,84660,40.08792,-111.60241,0.0,0,healthtrainers,0,121696.9613408093,47004.0,98398.0,6675.0,27.4,14.200919070717385
Park City Dance Acadamy of Performing Arts,84098,40.7254099,-111.54275,0.0,0,martialarts,0,121580.63233212141,20311.0,171151.0,5789.0,41.9,28.50179705578258
Park City Dance,84060,40.72651,-111.53723,0.0,0,martialarts,0,120899.62706239517,8575.0,132412.0,2597.0,47.7,30.28571428571429
Wado Ryu Karate School,84501,39.598901,-110.805887,0.0,0,karate,0,95811.14364476224,13002.0,53256.0,1069.0,37.1,8.221812028918627
Evolutionary Martial Arts,84627,39.3685148348516,-111.5863058,0.0,0,martialarts,0,158986.91730274068,6151.0,78269.0,672.0,22.0,10.925052836937084
Prana Yoga and Wellness Center,84095,40.54471,-111.92289,0.0,0,yoga,0,8616.427313603828,38240.0,123082.0,7350.0,39.0,19.22071129707113
Always the Alpha,84095,40.56151,-111.92266,0.0,0,healthtrainers,0,8528.561711299644,38240.0,123082.0,7350.0,39.0,19.22071129707113
K-Taekwondo,84009,40.53906337526994,-112.02265607866389,0.0,0,taekwondo,0,2035.91078592442,42091.0,130559.0,7838.0,33.2,18.621558052790384
Real Hot Yoga Herriman,84096,40.5244625,-112.0253603,0.0,0,yoga,0,3667.9474213981853,71115.0,117800.0,11516.0,29.2,16.193489418547426
Infusion Yoga & Pilates,84010,40.8838857,-111.8871721,4.8,14,yoga,0,2961.8288844020167,46666.0,102038.0,8801.0,32.4,18.85955513650195
EōS Fitness,84010,40.863221,-111.893594,3.7,50,gyms,0,2725.3798844265407,46666.0,102038.0,8801.0,32.4,18.85955513650195
Orangetheory Fitness,84010,40.883925,-111.882582,4.3,18,healthtrainers,0,2704.7866047765647,46666.0,102038.0,8801.0,32.4,18.85955513650195
Jeon's World Martial Arts,84054,40.8515893,-111.9118372,4.5,16,karate,0,4521.510396156969,22201.0,107889.0,3693.0,32.1,16.634385838475744
Skills Fitness,84010,40.9050604937727,-111.88005825607648,3.8,12,gyms,0,4647.549920322534,46666.0,102038.0,8801.0,32.4,18.85955513650195
South Davis Recreation Center,84010,40.8953397,-111.883583,3.4,49,gyms,0,3784.975898738336,46666.0,102038.0,8801.0,32.4,18.85955513650195
Unite Fitness Retreat,84101,40.766872,-111.901104,4.8,64,weightlosscenters,0,11486.918278755169,8329.0,70391.0,2053.0,33.3,24.64881738504022
Anytime Fitness,84010,40.8820357105534,-111.893511070592,4.0,4,gyms,0,3228.4489043659105,46666.0,102038.0,8801.0,32.4,18.85955513650195
Salt Lake Power Yoga,84111,40.762481,-111.88385,4.7,105,yoga,0,11632.595645153275,12446.0,57188.0,3336.0,32.5,26.803792383094972
PEAK 45,84111,40.76282250102699,-111.88405327531088,4.7,52,pilates,0,11598.140429583153,12446.0,57188.0,3336.0,32.5,26.803792383094972
Salt Lake City Crossfit,84101,40.755946,-111.907846,4.7,50,intervaltraininggyms,0,12815.45174620334,8329.0,70391.0,2053.0,33.3,24.64881738504022
TruMotion Martial Arts - Bountiful,84010,40.88333,-111.886783,5.0,3,selfdefenseclasses,0,2895.8477006089465,46666.0,102038.0,8801.0,32.4,18.85955513650195
Glow,84104,40.7500965996555,-111.9123272,4.9,11,saunas,0,13550.906081282006,24057.0,61326.0,1946.0,34.1,8.089121669368584
Utah Self Defense and Fitness,84010,40.8775884,-111.8908978,5.0,2,martialarts,0,2808.5172364995815,46666.0,102038.0,8801.0,32.4,18.85955513650195
Lila Studio,84106,40.725663,-111.863229,4.7,29,yoga,0,15573.352343658962,33791.0,94452.0,8406.0,35.7,24.876446391050873
Bouldering Project - The Granary,84101,40.75495,-111.90287,4.7,17,rock_climbing,0,12803.608034345238,8329.0,70391.0,2053.0,33.3,24.64881738504022
Mcycle,84101,40.760108,-111.901675,4.9,44,cyclingclasses,0,12219.276883020722,8329.0,70391.0,2053.0,33.3,24.64881738504022
VASA Fitness - Bountiful,84010,40.875152,-111.886589,2.3,110,gyms,0,2362.4150639759328,46666.0,102038.0,8801.0,32.4,18.85955513650195
Fight City,84115,40.71889003197076,-111.89435387446736,5.0,7,boxing,0,16559.47480724513,28411.0,61505.0,4155.0,33.9,14.62461722572243
CorePower Yoga - Foothill,84108,40.73873495543427,-111.82538895826644,4.6,42,yoga,0,14441.114309952696,21951.0,120469.0,5217.0,34.0,23.766570999043324
Big John's Pro Gym,84010,40.87834,-111.89088,5.0,1,gyms,0,2845.406081684037,46666.0,102038.0,8801.0,32.4,18.85955513650195
Maven Strong,84111,40.75012657565747,-111.88660744306968,5.0,10,pilates,0,13026.042081055324,12446.0,57188.0,3336.0,32.5,26.803792383094972
Mushin Self Defense,84054,40.84959,-111.92941,5.0,3,selfdefenseclasses,0,5970.260159395956,22201.0,107889.0,3693.0,32.1,16.634385838475744
Bikram Yoga Salt Lake City,84152,40.72844,-111.85982,4.4,49,yoga,0,15272.380311509269,,,,,
Rebel House,84106,40.722452744906654,-111.87144754070454,4.5,20,cyclingclasses,0,15951.92289043929,33791.0,94452.0,8406.0,35.7,24.876446391050873
The Front Climbing Club - Salt Lake City,84115,40.73783246834809,-111.90276493230492,4.0,60,climbing,0,14639.096497944078,28411.0,61505.0,4155.0,33.9,14.62461722572243
Legends Boxing - Bountiful,84010,40.883543,-111.883594,4.5,2,boxing,0,2722.608073524891,46666.0,102038.0,8801.0,32.4,18.85955513650195
Seek Studio,84105,40.7313623286872,-111.8599823,4.8,16,yoga,0,14939.361768897626,22963.0,94145.0,5510.0,35.6,23.995122588511954
Sri Shala,84101,40.7602897,-111.9038555,5.0,7,ayurveda,0,12254.23922062655,8329.0,70391.0,2053.0,33.3,24.64881738504022
Blonde Runner Health,84010,40.8709748872845,-111.861873198298,2.0,1,healthtrainers,0,586.5601819518383,46666.0,102038.0,8801.0,32.4,18.85955513650195
CorePower Yoga - Trolley Square,84102,40.75767978988558,-111.87355664397144,4.3,41,yoga,0,12055.855512054728,19145.0,50040.0,3812.0,29.6,19.911203969704882
Combat Arts Strength & Conditioning,84111,40.76099,-111.88279,5.0,7,brazilianjiujitsu,0,11776.294744204768,12446.0,57188.0,3336.0,32.5,26.803792383094972
Club Pilates,84010,40.88451504547355,-111.89333841964338,3.7,7,pilates,0,3402.069479063195,46666.0,102038.0,8801.0,32.4,18.85955513650195
Wasatch Ayurveda and Yoga,84105,40.7273429,-111.8678975,5.0,6,yoga,0,15395.471258943313,22963.0,94145.0,5510.0,35.6,23.995122588511954
Centered City Yoga,84105,40.74961274056896,-111.86470183754794,4.2,95,yoga,0,12912.476029380461,22963.0,94145.0,5510.0,35.6,23.995122588511954
Total Body Pilates,84108,40.7262374,-111.82475,4.1,22,pilates,0,15812.949073587288,21951.0,120469.0,5217.0,34.0,23.766570999043324
CHVRCH Cycle,84111,40.750004653748206,-111.8949824,5.0,7,cyclingclasses,0,13172.387454710455,12446.0,57188.0,3336.0,32.5,26.803792383094972
barre3,84102,40.757453,-111.87189563988112,5.0,7,barreclasses,0,12069.967730366672,19145.0,50040.0,3812.0,29.6,19.911203969704882
Bernales Institute of Martial Arts,84115,40.72178,-111.887183,5.0,9,martialarts,0,16150.6589641031,28411.0,61505.0,4155.0,33.9,14.62461722572243
TITLE Boxing Club,84106,40.725845,-111.869864,4.1,18,boxing,0,15568.606347254208,33791.0,94452.0,8406.0,35.7,24.876446391050873
X365 Fitness,84106,40.71368338878701,-111.8559969,4.9,11,gyms,0,16910.841400611436,33791.0,94452.0,8406.0,35.7,24.876446391050873
F45 Training Sugarhouse,84105,40.726107588206,-111.847806,4.6,17,intervaltraininggyms,0,15565.414944668573,22963.0,94145.0,5510.0,35.6,23.995122588511954
Alliance Jiu Jitsu,84010,40.883451,-111.894078,5.0,1,brazilianjiujitsu,0,3387.0445472807096,46666.0,102038.0,8801.0,32.4,18.85955513650195
Salt Lake Lagree,84108,40.74113936595315,-111.83105452727987,4.6,16,pilates,0,14085.533519984376,21951.0,120469.0,5217.0,34.0,23.766570999043324
The Point Pilates,84106,40.712864840983656,-111.86527833224208,4.9,12,pilates,0,16998.80057231293,33791.0,94452.0,8406.0,35.7,24.876446391050873
Orangetheory Fitness,84102,40.75745,-111.87357,4.0,41,bootcamps,0,12081.41050783019,19145.0,50040.0,3812.0,29.6,19.911203969704882
YogaSix Sugarhouse,84106,40.72392,-111.85918,4.7,21,yoga,0,15768.495302986508,33791.0,94452.0,8406.0,35.7,24.876446391050873
Lift at Station Park,84025,40.98377585458432,-111.90613620328122,4.3,8,gyms,0,13655.174841231632,25055.0,120123.0,4364.0,31.8,17.417681101576534
Phillips Retreat,84010,40.87097488728452,-111.8618731982976,0.0,0,psychic_astrology,0,586.5601819517301,46666.0,102038.0,8801.0,32.4,18.85955513650195
The Gym,84101,40.7655,-111.893465,2.9,93,gyms,0,11466.164725061923,8329.0,70391.0,2053.0,33.3,24.64881738504022
F45 Training Bountiful,84010,40.88403,-111.88638,0.0,0,healthtrainers,0,2927.712934459197,46666.0,102038.0,8801.0,32.4,18.85955513650195
Swan Pilates,84010,40.86775109578797,-111.8672481483226,0.0,0,pilates,0,540.065269748746,46666.0,102038.0,8801.0,32.4,18.85955513650195
JCC of Salt Lake City,84113,40.7717950340073,-111.834871095263,3.8,14,gyms,0,10411.756702808627,,,,,
Salt Lake Tennis & Health Club,84106,40.717603,-111.840137,3.7,7,tennis,0,16566.010221269764,33791.0,94452.0,8406.0,35.7,24.876446391050873
F45 Training Farmington,84025,40.9855816788294,-111.910238163856,5.0,5,healthtrainers,0,13929.688159897038,25055.0,120123.0,4364.0,31.8,17.417681101576534
EōS Fitness,84102,40.757975,-111.87047,3.3,61,gyms,0,12017.423304030051,19145.0,50040.0,3812.0,29.6,19.911203969704882
Arrichion Hot Yoga Salt Lake City,84106,40.724852043136934,-111.87239918465907,4.2,9,yoga,0,15690.027890647105,33791.0,94452.0,8406.0,35.7,24.876446391050873
PhysioFit Rx,84108,40.742017,-111.831254,5.0,3,physicaltherapy,0,13993.46359735307,21951.0,120469.0,5217.0,34.0,23.766570999043324
Pinnacle Performance,84105,40.73665,-111.85942,4.0,10,healthtrainers,0,14349.500779685732,22963.0,94145.0,5510.0,35.6,23.995122588511954
"HOTWORX - North Salt Lake, UT - Redwood Rd",84054,40.85351,-111.93033,5.0,1,yoga,0,5951.923556899674,22201.0,107889.0,3693.0,32.1,16.634385838475744
