id,name,zip_code,city,latitude,longitude,rating,review_count,category,distance,is_closed,has_hours,has_transactions,price,total_pop,median_income,median_age,median_home_value,total_households,pct_bachelors,pct_prime_gym_age,competition_1km,competition_3km,competition_5km,is_thriving,log_review_count,success_score,gyms_in_zip,market_gap
cwQoHj9XDTtE35P8-1UnHg,Fight or Flight Defensive Tactics & Nutrition,84057,Orem,40.2985348552465,-111.724150255322,5.0,1,martialarts,,0,0,0,0,36881.0,82780.0,28.4,440200.0,11800.0,17.347685800276565,28.516038068382095,4,28,53,,0.6931471805599453,0.5640951693284909,23,43820.833333333336
mNovTiJdN9GGPOa4mcbaXQ,Bīja Yoga and Wellness,84057,Orem,40.31342525764533,-111.70703075140044,0.0,0,yoga,491.28474720518426,0,0,0,0,36881.0,82780.0,28.4,440200.0,11800.0,17.347685800276565,28.516038068382095,6,31,57,,0.0,0.0,23,43820.833333333336
tsFqcRUe8KkOhpUAkjDNSQ,Orangetheory Fitness,84097,Orem,40.2722,-111.68271,3.6,28,bootcamps,,0,1,0,0,22217.0,94194.0,29.3,556300.0,7054.0,18.053742629517934,24.818832425620023,9,24,51,,3.367295829986474,0.6713731144772928,11,45950.0
me9-GfnI6zx6QtkkP34_qw,Mayweather Boxing  Fitness,84097,Orem,40.28095567562299,-111.67852,5.0,1,boxing,,0,0,0,0,22217.0,94194.0,29.3,556300.0,7054.0,18.053742629517934,24.818832425620023,5,32,51,,0.6931471805599453,0.5640951693284909,11,45950.0
XHVhsMHzDbh5r0Im1w646g,Coach Britt Strength & Swim,84057,Orem,40.30571374424296,-111.700541,0.0,0,healthtrainers,1299.7180178223898,0,0,0,0,36881.0,82780.0,28.4,440200.0,11800.0,17.347685800276565,28.516038068382095,10,29,55,,0.0,0.0,23,43820.833333333336
MnWugy4K5EvISmJVFSfUvQ,Bushi Kai Action Academy,84057,Orem,40.30245,-111.69942,5.0,1,karate,,0,1,0,0,36881.0,82780.0,28.4,440200.0,11800.0,17.347685800276565,28.516038068382095,6,31,56,,0.6931471805599453,0.5640951693284909,23,43820.833333333336
YuZinUI2ATHw_bsUQmUhZg,Pure Pilates Classical Studio,84057,Orem,40.3126754760742,-111.696990966797,0.0,0,pilates,959.1974622913075,0,0,0,0,36881.0,82780.0,28.4,440200.0,11800.0,17.347685800276565,28.516038068382095,7,28,53,,0.0,0.0,23,43820.833333333336
F7EBYKgRmAm5Ys4ouSJKxw,Planet Fitness,84601,Provo,40.22006448776538,-111.65685576774852,4.0,8,gyms,,0,1,0,0,32330.0,67207.0,25.9,403500.0,10944.0,12.932261057841016,37.30900092793071,0,8,13,,2.1972245773362196,0.6031768797260619,3,301550.0
bE-9apQnHo1k8HpuBtGrLQ,The Forge Gym,84057,Orem,40.299581303990585,-111.72924743650124,0.0,0,gyms,980.6832814563148,0,0,0,0,36881.0,82780.0,28.4,440200.0,11800.0,17.347685800276565,28.516038068382095,5,24,51,,0.0,0.0,23,43820.833333333336
JiE3gw9Tn1d3VtpoHVX9Ng,"HOTWORX - Orem, UT - University Pkwy",84058,Orem,40.27205,-111.69001202727355,5.0,1,yoga,,0,1,0,0,35099.0,74553.0,25.0,472400.0,11615.0,15.011823698680873,39.570927946665144,9,21,51,,0.6931471805599453,0.5640951693284909,10,126263.63636363634
JRTRxPNRTSv8MSyd8vc1OA,4Life Fitness,84057,Orem,40.30536,-111.73072,0.0,0,healthtrainers,1637.6600218337362,0,0,0,0,36881.0,82780.0,28.4,440200.0,11800.0,17.347685800276565,28.516038068382095,5,25,47,,0.0,0.0,23,43820.833333333336
RsYD2HPhzLI46IV9GEttOg,Peterson Personal Training,84058,Vineyard,40.29713,-111.74626,0.0,0,healthtrainers,285.12231575844874,0,0,0,0,35099.0,74553.0,25.0,472400.0,11615.0,15.011823698680873,39.570927946665144,3,9,36,,0.0,0.0,10,126263.63636363634
39ZcEVYWg8g9aQKFl_P_wQ,Murph Durf Special,84059,Orem,40.29843,-111.75423,0.0,0,healthtrainers,311.4996103832831,0,0,0,0,17616.0,105271.0,25.4,532100.0,5601.0,18.48319709355132,39.594686648501366,2,9,28,,0.0,0.0,3,174375.00000000003
JBNsPkFeT4tFDxy5z7R5TQ,Valley Trainer,84059,Orem,40.29843,-111.75423,0.0,0,healthtrainers,311.4996103832831,0,0,0,0,17616.0,105271.0,25.4,532100.0,5601.0,18.48319709355132,39.594686648501366,2,9,28,,0.0,0.0,3,174375.00000000003
JXfzXZXZp0Tgqv5weFUwVA,Red House Wellness,84060,Park City,40.6450282,-111.4940957000128,0.0,0,healthretreats,1153.1109800600318,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,5,20,22,,0.0,0.0,24,5412.0
mecNynXf_3gE88V5QYNrjA,Haum Meditation,84060,Park City,40.66436,-111.49999,0.0,0,meditationcenters,1033.7334895312415,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,14,20,22,,0.0,0.0,24,5412.0
3zpvt4cuZkZzTCjvDK7OXw,Moon Child Healing,84060,Park City,40.6460622,-111.4979729,0.0,0,yoga,1002.6524945960688,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,5,20,22,,0.0,0.0,24,5412.0
FO9LAxsspnDpUlwaUZA6gA,"HOTWORX - Park City, UT - Kimball Junction",84098,Park City,40.72504,-111.54243,2.3,3,yoga,,0,1,0,0,20357.0,174119.0,42.3,1207200.0,7501.0,29.405118632411455,14.99238591148008,14,19,26,,1.3862943611198906,0.35819033865698185,26,11303.703703703704
-djCEDT65FDzbZQw2gW72w,Jim Klopman's Slackbow Balance Training Centre,84060,Park City,40.6589969,-111.5023337,0.0,0,gyms,597.4015871110176,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,15,20,22,,0.0,0.0,24,5412.0
7DpSKId5SLbmIaxVjuUySA,Wellness by Kholoud,84060,Park City,40.66256198860783,-111.4995116,0.0,0,reflexology,849.9916809520266,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,14,20,22,,0.0,0.0,24,5412.0
s8q8KpWIt2dYweCUFQ9LuQ,Health & Fit with Emily Koshana,84060,Park City,40.64576,-111.49725,0.0,0,healthtrainers,1033.9424268968032,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,5,20,22,,0.0,0.0,24,5412.0
Dv7ineG8GkJHXXdF0Ao6kg,Baptiste Institute,84060,Park City,40.66255,-111.49789,0.0,0,yoga,842.4314689427043,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,14,20,22,,0.0,0.0,24,5412.0
7OhuAt7gklUkS8RWrdYghw,Spirit of Wellness,84060,Park City,40.663356,-111.495117,0.0,0,healthtrainers,942.520379001757,0,0,0,0,8619.0,128295.0,49.4,1795000.0,3764.0,32.77642417913911,15.697876783849635,13,20,22,,0.0,0.0,24,5412.0
xZWQDtA7sKuhPebecZoJaw,Get Living Fit,84003,American Fork,40.379711660338664,-111.79419093602294,0.0,0,nutritionists,12436.33475943056,0,0,0,0,57430.0,120330.0,28.0,630300.0,16613.0,18.986592373324047,23.543444192930522,1,11,31,,0.0,0.0,19,67605.0
CXTPsRL0QupAtTR5cw6oxA,waterlyn taekwondo,84062,Pleasant Grove,40.352598,-111.732496,0.0,0,taekwondo,11152.60625806499,0,0,0,0,47813.0,105649.0,27.8,536100.0,13931.0,16.987011900529144,23.627465333695856,6,17,35,,0.0,0.0,14,75313.33333333333
1-lWh5FzQZZjXdc-4TX6Og,The Park Pilates - Modern Pilates Club,84062,Pleasant Grove,40.35995640880869,-111.7695551,0.0,0,pilates,12284.54429777579,0,0,0,0,47813.0,105649.0,27.8,536100.0,13931.0,16.987011900529144,23.627465333695856,3,20,29,,0.0,0.0,14,75313.33333333333
syNjGzI9dI6Jx5Xxuw662g,Elevated CrossFit,84003,American Fork,40.360789,-111.78962,0.0,0,gyms,13425.501138827602,0,0,0,0,57430.0,120330.0,28.0,630300.0,16613.0,18.986592373324047,23.543444192930522,4,17,29,,0.0,0.0,19,67605.0
U8FYmcS0pjMQSDoY9_hIRA,Atomic Pilates & Chiropractic,84065,Bluffdale,40.49699263965521,-111.93821608220767,5.0,2,chiropractors,,0,1,0,0,50768.0,128192.0,34.3,632100.0,15790.0,16.644342893161046,18.113772455089823,0,6,21,,1.0986122886681098,0.601588439863031,13,65685.71428571429
FWeTdGy1Zw5pe_MM2XkI-g,First BJJ Riverton,84065,Riverton,40.5210601,-111.9388949,5.0,1,selfdefenseclasses,,0,1,0,0,50768.0,128192.0,34.3,632100.0,15790.0,16.644342893161046,18.113772455089823,2,6,37,,0.6931471805599453,0.5640951693284909,13,65685.71428571429
eq8Xe3BjBEb35PyI1KC18g,Tougher Personal Training,84501,Price,39.59970612697956,-110.80967,5.0,19,healthtrainers,,0,1,0,0,13042.0,58617.0,37.6,243800.0,5102.0,8.687317896028217,18.110719214844348,4,5,6,1.0,2.995732273553991,0.7770147130673677,7,29525.0
1z-Epu-YOojY1Y3gZecG_w,TCA Academy of Martial Arts,84066,Roosevelt,40.29904,-109.98919,5.0,1,martialarts,,0,1,0,0,15154.0,79494.0,31.2,286800.0,4883.0,6.829879899696449,18.16682064141481,1,3,3,,0.6931471805599453,0.5640951693284909,4,55060.0
0kkvx1iEdfuNhQLGhXZGkQ,Warriors Warehouse Gym,84078,Vernal,40.4477674,-109.5491575,4.4,7,healthmarkets,,0,1,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,3,10,10,,2.0794415416798357,0.6322855079854729,11,49250.00000000001
XAQ078K8zHqRfOmCf6entQ,UFitness,84066,Roosevelt,40.30314739422771,-109.97040417389076,1.0,1,gyms,,0,1,0,0,15154.0,79494.0,31.2,286800.0,4883.0,6.829879899696449,18.16682064141481,0,2,3,,0.6931471805599453,0.16409516932849094,4,55060.0
RExbadV6HkH46gxGykI8KQ,Raptor Martial Arts & Self Defense,84501,Price,39.56165154903027,-110.81786581379656,5.0,1,taekwondo,,0,1,0,0,13042.0,58617.0,37.6,243800.0,5102.0,8.687317896028217,18.110719214844348,0,0,5,,0.6931471805599453,0.5640951693284909,7,29525.0
Znf5UVOsTLMug7jAaqIzKQ,Anytime Fitness,84078,Vernal,40.4362121540249,-109.564488105835,5.0,2,gyms,,0,1,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,0,4,10,,1.0986122886681098,0.601588439863031,11,49250.00000000001
BcLibw5j3DZrE6E7w1fd6A,Roosevelt Fitness Center,84066,Roosevelt,40.3021786361933,-109.989795014262,0.0,0,martialarts,4381.926824861092,0,0,0,0,15154.0,79494.0,31.2,286800.0,4883.0,6.829879899696449,18.16682064141481,1,3,3,,0.0,0.0,4,55060.0
pafVoh1tUSkFh7FXVjo3ng,Top Gunz Fitness,84066,Roosevelt,40.2832826,-110.0108564,0.0,0,gyms,4624.915974513668,0,0,0,0,15154.0,79494.0,31.2,286800.0,4883.0,6.829879899696449,18.16682064141481,0,2,3,,0.0,0.0,4,55060.0
UtziOdA-zQX5MSwZTSNnww,Vernal Fitness And Nutrition,84078,Vernal,40.456,-109.52771,5.0,1,healthtrainers,,0,1,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,5,9,10,,0.6931471805599453,0.5640951693284909,11,49250.00000000001
cUtrI_qgTF5rkdFmDqRRcQ,Namaste Healing,84078,Vernal,40.4526122527891,-109.546503942328,5.0,1,yoga,,0,0,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,3,10,10,,0.6931471805599453,0.5640951693284909,11,49250.00000000001
d_kdVdxcUZW0r6-vmOToGw,Uintah Basin PiYo,84078,Vernal,40.4544835,-109.5233294,5.0,1,yoga,,0,1,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,5,9,10,,0.6931471805599453,0.5640951693284909,11,49250.00000000001
O5crbMMufBVE4ANmi0deAA,Fitness World,84501,Price,39.5994151,-110.8121087,0.0,0,gyms,105820.05346924007,0,0,0,0,13042.0,58617.0,37.6,243800.0,5102.0,8.687317896028217,18.110719214844348,4,5,6,,0.0,0.0,7,29525.0
DdjZ0J5sBmwY6rk-Ykbf_w,Ceu Bdac,84501,Price,39.6064035594463,-110.803608074784,1.0,1,gyms,,0,0,0,0,13042.0,58617.0,37.6,243800.0,5102.0,8.687317896028217,18.110719214844348,3,5,5,,0.6931471805599453,0.16409516932849094,7,29525.0
C7RUJfyiMuBepqul8HbjxQ,Eagle Fitness,84021,Duchesne,40.164968,-110.401142,0.0,0,gyms,37258.85019917987,0,0,0,0,3069.0,73819.0,36.8,271500.0,1065.0,8.080808080808081,14.923427826653631,0,0,0,,0.0,0.0,1,22899.999999999996
zu8qmIU9fJie7DYnULGJ_Q,Form Fit Studio,84078,Naples,40.45351787388413,-109.54655139783203,0.0,0,pilates,42375.26642602358,0,0,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,3,10,10,,0.0,0.0,11,49250.00000000001
8euTu0EvsMRp5d2T6tbLhA,Anytime Fitness,84501,Price,39.59859815521943,-110.8235435,0.0,0,gyms,106496.68079736884,0,0,0,0,13042.0,58617.0,37.6,243800.0,5102.0,8.687317896028217,18.110719214844348,1,5,6,,0.0,0.0,7,29525.0
nDJHQ_ihJUVf64oQVawT1Q,White Tiger Taekwondo,84078,Vernal,40.450235,-109.5510856,0.0,0,martialarts,41896.97753275846,0,0,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,3,10,10,,0.0,0.0,11,49250.00000000001
NFm4WTKLrK8bnsx8DtvOYA,Wadoryu Karate School,84501,Price,39.5989,-110.80589,0.0,0,martialarts,105509.95604559104,0,0,0,0,13042.0,58617.0,37.6,243800.0,5102.0,8.687317896028217,18.110719214844348,4,5,6,,0.0,0.0,7,29525.0
rtCSl5gpq7lNx-g6eDcA-Q,Vernal Martial Arts Center,84078,Vernal,40.4544835,-109.5233294,0.0,0,martialarts,44288.617421969204,0,0,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,5,9,10,,0.0,0.0,11,49250.00000000001
-n8WhWqiG0Do_Y07CoJ3Rw,Wellness for Wanderers,84078,Vernal,40.45708084106445,-109.53361511230467,0.0,0,yoga,43875.98338403311,0,0,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,5,9,10,,0.0,0.0,11,49250.00000000001
l4OZdOhlDLd9O-OyQn2j5A,Savage barbell club,84078,Vernal,40.45448,-109.52794,0.0,0,gyms,43890.15484108696,0,0,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,5,9,10,,0.0,0.0,11,49250.00000000001
jGNTqYNcoWbdrtpE0yMLcw,Vernal Personal Training,84078,Vernal,40.4557156562805,-109.531564414501,0.0,0,healthtrainers,43660.02404417248,0,0,0,0,30975.0,75113.0,32.4,309000.0,10027.0,7.761097659402743,19.07990314769976,5,9,10,,0.0,0.0,11,49250.00000000001
B6wOH0a-hJSlXJdlzJOBEA,Wado Ryu Karate School,84501,Price,39.598901,-110.805887,0.0,0,karate,105509.95604559104,0,0,0,0,13042.0,58617.0,37.6,243800.0,5102.0,8.687317896028217,18.110719214844348,4,5,6,,0.0,0.0,7,29525.0
mz4x79PqUnnnSaPF4e7_kQ,Lady Fitness,84401,West Haven,41.1805359,-112.06104,1.1,7,gyms,,0,1,0,0,48303.0,80758.0,31.5,439900.0,17826.0,11.752893195039645,26.675361778771506,3,7,23,,2.0794415416798357,0.3022855079854728,19,64425.0
NqIzNrKXAl30GDN-KPUR5w,Kims Academy of Roy,84067,Roy,41.162039,-112.065329,3.7,3,martialarts,,0,0,0,0,38794.0,91115.0,33.0,382600.0,13072.0,10.398515234314583,23.570655255967417,1,9,20,,1.3862943611198906,0.4981903386569819,13,65314.28571428572
