category_group,price,median_income,median_home_value,median_age,pct_bachelors,pct_prime_gym_age,total_pop,competition_1km,competition_3km,market_gap,gym_density_per_1k,income_per_competitor,success_score,id,name,zip_code,latitude,longitude
general_gym,0,79706.0,391500.0,34.5,14.2239308024988,19.4913687945884,27053.0,4,5,58588.88888888889,0.29571581709976713,13284.333333333334,0.0,lkg8vashCco092W0QCmRXQ,Fitness Quarter,84302,41.49657,-112.01548
personal_training,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,3,11,104577.77777777778,0.31298904538341155,5775.833333333333,0.0,PoTfsDZTYcSgoItxVRxRJg,Replace and Recover Fitness,84341,41.76366806,-111.82370758
other,0,81683.0,392700.0,31.7,8.30915488610408,21.803815050311748,16199.0,0,0,176600.0,0.06173220569170936,81683.0,0.0,Yii6Pev7NMHUAcFUOeisiw,Handy Neighbour,84337,41.71899,-112.1655
mind_body,0,109989.0,614300.0,36.3,12.083459941253926,13.207738276106554,9873.0,0,0,65200.0,0.10128633647320975,109989.0,0.0,YUJZ537TjugQ8EoEs6WzdQ,Abby Hunter Yoga,84315,41.16686,-112.136514
mind_body,0,114833.0,488600.0,33.3,15.946292305003787,18.6025514067688,34334.0,4,14,45621.42857142857,0.3786334245936972,7655.533333333334,0.6488243744103859,qSHdxy-336IO3zrcDOyszQ,The Pilates Body,84414,41.2877,-111.96877
general_gym,0,114833.0,488600.0,33.3,15.946292305003787,18.6025514067688,34334.0,9,12,45621.42857142857,0.3786334245936972,8833.307692307691,0.5499378890944546,kkBaLeM-bZ5upCeGFwywrA,Snap Fitness 24/7-North Ogden,84414,41.30102635630923,-111.96999959386577
martial_arts,0,85057.0,396800.0,34.3,10.85647348581555,21.90818027542914,66587.0,1,6,145880.0,0.13516151801402676,12151.0,0.6488243744103859,ua7UxYUQaJTnbLMleRafQA,West Coast World Martial Arts,84404,41.2594414,-111.9679413
mind_body,0,114833.0,488600.0,33.3,15.946292305003787,18.6025514067688,34334.0,7,14,45621.42857142857,0.3786334245936972,7655.533333333334,0.601588439863031,ES_R5fAhbJglyNFTfWGclA,North Ogden Yoga,84414,41.29478583,-111.96954567
general_gym,0,113194.0,566600.0,30.8,15.435403283369023,15.524625267665954,5604.0,0,4,43500.0,0.17844396859386152,22638.8,0.5640951693284909,tUp7rZ7H2VAK5TkRSwOMUQ,Hyde Park Fitness,84318,41.80459285269341,-111.8359820370892
other,0,97979.0,448300.0,28.7,16.656384947563232,20.24059222702036,16210.0,2,6,46871.42857142857,0.3701418877236274,13997.0,0.533176879726062,elLC9aMaNRMDxCYnKWvvMA,Smithfield Recreation Center,84335,41.8240749,-111.8256454
personal_training,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,0,1,104577.77777777778,0.31298904538341155,34655.0,0.6488243744103859,Mbb7wmKgvGZafFg7ZUDqDw,Adam Pedicini Fitness,84341,41.7773889,-111.7972384
personal_training,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,0,4,105511.11111111112,0.3288073962322541,13829.6,0.5640951693284909,pdgNJ_oE4eV5s0V8rJJYbw,Tucker Fitness Iron Gym,84321,41.69702,-111.86404
general_gym,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,5,11,104577.77777777778,0.31298904538341155,5775.833333333333,0.5640951693284909,nDaxAx-XO059vYonZgO2NQ,High Point Gymnastics,84341,41.7619313299656,-111.828896552324
general_gym,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,0,11,105511.11111111112,0.3288073962322541,5762.333333333333,0.5640951693284909,F88cDPek52Ukn81o9sH8Ww,LivFit Training Center,84321,41.758946718248225,-111.855415
general_gym,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,2,14,105511.11111111112,0.3288073962322541,4609.866666666667,0.5140330584229456,lDFC0qnAeuin62UNpxtidg,KUBEX Fitness,84321,41.748745,-111.8386931
mind_body,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,3,14,105511.11111111112,0.3288073962322541,4609.866666666667,0.0,RZbxuICfm4McdAUGB-_U-A,Transcend Yoga,84321,41.73108,-111.83294
general_gym,0,97979.0,448300.0,28.7,16.656384947563232,20.24059222702036,16210.0,3,6,46871.42857142857,0.3701418877236274,13997.0,0.0,UgVqHWIpoXEqFOxM3g8D7g,Spring Creek Fitness,84335,41.8274307250977,-111.833404541016
mind_body,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,5,12,104577.77777777778,0.31298904538341155,5331.538461538462,0.0,jaSmPDJyyYPxQJ131SG2hw,"HOTWORX - North Logan, UT",84341,41.76209,-111.83429
martial_arts,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,5,15,105511.11111111112,0.3288073962322541,4321.75,0.0,_jAr57HtzfDkEoAyvR0t1A,Lynn R. Myers White Tiger Kenpo Karate,84321,41.75534,-111.834318
other,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,0,8,104577.77777777778,0.31298904538341155,7701.111111111111,0.0,wGv9z74U7pz4VyHINnSOGA,Evo Training Center,84341,41.78164,-111.8396
martial_arts,0,97979.0,448300.0,28.7,16.656384947563232,20.24059222702036,16210.0,2,5,46871.42857142857,0.3701418877236274,16329.833333333334,0.0,QVEUkS57eAFqbfuAtkTndw,Bear River Tai Chi Chuan Society,84335,41.83617,-111.82664
general_gym,0,97979.0,448300.0,28.7,16.656384947563232,20.24059222702036,16210.0,2,6,46871.42857142857,0.3701418877236274,13997.0,0.0,isGjkKbHN7y0xBBSV79ppQ,Parks & Recreation Department,84335,41.8240749,-111.8256454
personal_training,0,97979.0,448300.0,28.7,16.656384947563232,20.24059222702036,16210.0,3,5,46871.42857142857,0.3701418877236274,16329.833333333334,0.0,4tVLOH-teE-kGZ0F_tK8PQ,MDL Master Swing Trainer,84335,41.834954470396,-111.832789778709
general_gym,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,3,12,104577.77777777778,0.31298904538341155,5331.538461538462,0.0,OOKBRLth6tty8GPozN7-1g,The Studio,84341,41.76165149217423,-111.83815767156274
other,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,3,16,105511.11111111112,0.3288073962322541,4067.529411764706,0.0,3t2hzx-Bx2oqJ9jxhiyW9g,Ving Tsun Kung Fu Academy,84321,41.7424351468,-111.834074892
martial_arts,0,97979.0,448300.0,28.7,16.656384947563232,20.24059222702036,16210.0,2,5,46871.42857142857,0.3701418877236274,16329.833333333334,0.0,thWjzQSqjGGY7OiIMkdTfg,School of Natural Learning,84335,41.83617,-111.82664
martial_arts,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,0,10,105511.11111111112,0.3288073962322541,6286.181818181818,0.0,hI13-R5szWJq5CWqkSQQWQ,Cache Valley Martial Arts and Fitness,84321,41.74473709999999,-111.85812399601689
personal_training,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,0,12,105511.11111111112,0.3288073962322541,5319.076923076923,0.0,c4t_mw1WtGj33bKwgaZXJA,Haley Hoopes,84321,41.74884,-111.81685
other,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,4,18,105511.11111111112,0.3288073962322541,3639.3684210526317,0.0,ky07hi4b2r-DV040MYId4g,Emerald Green Studio,84321,41.73772294664159,-111.8365919
other,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,4,15,105511.11111111112,0.3288073962322541,4321.75,0.0,zbNPoYM8mRYjhWe42iEDYw,Shanti Yoga Roots,84321,41.73398668708546,-111.833965
other,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,4,12,104577.77777777778,0.31298904538341155,5331.538461538462,0.0,iZrwxqdtc9B1lVeQLY8MEQ,Luna Physio,84341,41.7594302,-111.8245414
mind_body,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,3,14,105511.11111111112,0.3288073962322541,4609.866666666667,0.0,46rj4v5iJz5WhHvbAhzyXQ,Sol Speak Yoga,84321,41.73317,-111.83641
general_gym,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,5,11,105511.11111111112,0.3288073962322541,5762.333333333333,0.5640951693284909,rIx3cq0mxIlDDtgBfFFvsg,Forge Training and Performance,84321,41.715011,-111.838518
general_gym,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,5,11,105511.11111111112,0.3288073962322541,5762.333333333333,0.4933212952399241,pYCEIE_zHBMgQ6ONKoYUuw,Planet Fitness,84321,41.71356847667204,-111.83627518532002
general_gym,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,5,10,105511.11111111112,0.3288073962322541,6286.181818181818,0.0,_XcJ6lqQZ0onpW4AaGD8Uw,Academy Fitness,84321,41.71373,-111.83538
martial_arts,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,5,11,105511.11111111112,0.3288073962322541,5762.333333333333,0.0,_qndJozYqYEKYZXTfw17nQ,Smith Adam,84321,41.7158737182617,-111.83415222168
martial_arts,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,5,11,105511.11111111112,0.3288073962322541,5762.333333333333,0.0,igGAKfmP-K7ZU90FaWvc5Q,Bobby Lawrence Karate,84321,41.7158737182617,-111.83415222168
general_gym,0,69148.0,400500.0,23.9,12.23163513983985,36.7335886426057,51702.0,5,10,105511.11111111112,0.3288073962322541,6286.181818181818,0.4981903386569819,E2mVNOV4_FptvkEMwYYFew,Spring Creek Fitness,84321,41.70872,-111.84115
martial_arts,0,69310.0,465700.0,25.5,13.857589984350549,36.82316118935837,25560.0,0,7,104577.77777777778,0.31298904538341155,8663.75,0.0,-EgXF5e99CAoIjZxCavexQ,Master Evans Martial Arts & Family Fitness,84341,41.69996111769597,-111.84862238872718
general_gym,0,89189.0,425200.0,28.7,13.877961760131734,22.157167688226146,10931.0,0,0,121100.0,0.09148293843198244,89189.0,0.0,lyriQq4He_rStf3NHvhdvg,Hit It Hard,84319,41.638698171269155,-111.85422230511904
martial_arts,0,108750.0,398900.0,35.7,12.803103782735208,11.509860976398318,3093.0,0,0,17800.0,0.3233107015842225,108750.0,0.0,thX2tK4IIBUNKcdWbGhWcw,Richmond Kenpo Karate,84333,41.92314542745119,-111.80747144687992
general_gym,0,85057.0,396800.0,34.3,10.85647348581555,21.90818027542914,66587.0,2,5,145880.0,0.13516151801402676,14176.166666666666,0.5640951693284909,JjBFlAhgk2z-PH4Ynsb2Hg,Anytime Fitness,84404,41.26718683938158,-111.9708222563525
martial_arts,0,80758.0,439900.0,31.5,11.752893195039643,26.675361778771503,48303.0,1,17,64425.0,0.39335030950458566,4486.555555555556,0.0,eoglXyaN-_8vBOTnVj1zVw,Foleys Mixed Martial Arts,84401,41.208015889946374,-111.97165313189416
mind_body,0,80758.0,439900.0,31.5,11.752893195039643,26.675361778771503,48303.0,7,17,64425.0,0.39335030950458566,4486.555555555556,0.0,U_QZCKL6bxiZlA97GmtetA,Buddhi Yoga Ogden,84401,41.22022410554536,-111.9668478843038
other,0,88236.0,422900.0,34.8,14.689430290819438,25.15044670077676,37721.0,1,13,63246.66666666667,0.37114604596908884,6302.571428571428,0.5640951693284909,d3pyW0PUbaIH3iw-TBKazg,Ogden Ninpo - University Village Community Center,84403,41.178308757004565,-111.94596719655632
general_gym,0,85057.0,396800.0,34.3,10.85647348581555,21.90818027542914,66587.0,0,14,145880.0,0.13516151801402676,5670.466666666666,0.6218925276023443,6Je0OOZbnnDJGBDCKDmvsA,VASA Fitness - Ogden,84404,41.245158,-111.967953
mind_body,0,80758.0,439900.0,31.5,11.752893195039643,26.675361778771503,48303.0,6,19,64425.0,0.39335030950458566,4037.9,0.0,Wl1Nwc6nTzOJvV1HPrkLQA,HEAL Yoga Studio,84401,41.2222108168759,-111.978471949697
mind_body,0,88236.0,422900.0,34.8,14.689430290819438,25.15044670077676,37721.0,6,13,63246.66666666667,0.37114604596908884,6302.571428571428,0.5640951693284909,8Yuq1_m_H2DsYAg28E6TiQ,Propulsion Pilates,84403,41.16154363349,-111.938096272684
other,0,80758.0,439900.0,31.5,11.752893195039643,26.675361778771503,48303.0,2,16,64425.0,0.39335030950458566,4750.470588235294,0.0,eMt_v482AYjK8gyqQYDMlg,Grounded Soul Wellness,84401,41.199088,-111.976446
martial_arts,0,88236.0,422900.0,34.8,14.689430290819438,25.15044670077676,37721.0,1,15,63246.66666666667,0.37114604596908884,5514.75,0.0,cVrT-Hyv7IiQ_PjwPD9Q5w,Victory Self Defense and Fitness,84403,41.2063526,-111.9497546
other,0,85057.0,396800.0,34.3,10.85647348581555,21.90818027542914,66587.0,1,9,145880.0,0.13516151801402676,8505.7,0.0,8gIx83N83evT1-rVrvXBdw,Aloha Wellness Studio,84404,41.27258,-111.97986
personal_training,0,85057.0,396800.0,34.3,10.85647348581555,21.90818027542914,66587.0,0,9,145880.0,0.13516151801402676,8505.7,0.0,kALHiH6KqypOOF4z1WJo6A,B.MCD.,84404,41.2743682861328,-111.962867736816
personal_training,0,80758.0,439900.0,31.5,11.752893195039643,26.675361778771503,48303.0,0,10,64425.0,0.39335030950458566,7341.636363636364,0.0,v-UWge2j6zhkfBDz7pDW0A,The Iron Circle,84401,41.242123,-111.999747
general_gym,0,80758.0,439900.0,31.5,11.752893195039643,26.675361778771503,48303.0,8,18,64425.0,0.39335030950458566,4250.421052631579,0.0,ny8hylw-vEbZ4ClRUhn3Bg,Salomon Center,84401,41.2250287,-111.9738995
other,0,130208.0,880700.0,47.5,19.882018789600178,10.377976840725363,4577.0,0,1,11875.0,0.6554511688879179,65104.0,0.6799378890944546,zW6gNz8SNbcnSEr79MOXdQ,Valley Pilates,84310,41.30066006523103,-111.8163850738471
personal_training,0,88236.0,422900.0,34.8,14.689430290819438,25.15044670077676,37721.0,0,4,63246.66666666667,0.37114604596908884,17647.2,0.0,ce1OSwGY6XZwBHcgY9YV7w,Inner Strength Personal Training,84403,41.1780815124512,-111.915390014648
mind_body,0,130208.0,880700.0,47.5,19.882018789600178,10.377976840725363,4577.0,0,2,11875.0,0.6554511688879179,43402.666666666664,0.6281903386569818,EpBZRFV6Arqeh-RGdUiOmQ,HEL Fitness,84310,41.3049,-111.83344
general_gym,0,130208.0,880700.0,47.5,19.882018789600178,10.377976840725363,4577.0,0,1,11875.0,0.6554511688879179,65104.0,0.6281903386569818,UYgEiNPgpZ2QCrYZB7p3GQ,The Club Fitness Center at Wolf Creek Resort,84310,41.3276857657938,-111.824286634116
other,0,88236.0,422900.0,34.8,14.689430290819438,25.15044670077676,37721.0,3,11,63246.66666666667,0.37114604596908884,7353.0,0.0,KvlxBYmzoCGNdnDARULM0g,Aspire Fitness & Wellness Studio,84403,41.16529481535921,-111.9506303
